id1,id2
2214121210,9478179977
2214121210,2214289827
366451133,366454556
366451133,2495881546
366451133,2495883531
366451133,2495881543
366451133,2495881536
8345062360,5806362115
8345062360,5806362114
8345062360,8371342929
8345062360,5805629734
8345062360,5805629875
10734087753,10734087724
10734087753,6665404293
10734087753,10734087750
10734087753,10734087728
10734087753,8347700153
5769758276,2684986126
5769758276,5769808268
5769758276,5769758278
5769758276,5769808318
5769758276,2684986132
5764930203,5764930222
5764930203,5764930208
5764930203,5765004382
5764930203,5765004378
5764930203,5765004377
366462470,366450062
366462470,2276924417
366462470,5767087734
366462470,5767087735
366462470,8345231303
5742997072,5742997060
5742997072,10841613758
5742997072,5742997061
5742997072,5742807700
5742997072,5742997053
5780874239,5780874194
5780874239,5780892582
5780874239,5780892581
5780874239,8814373305
5780874239,4851795645
2214285461,2214284266
2214285461,2214286504
2214285461,2214286117
2214285461,2214284262
2214285461,2214284265
7785576166,366425644
7785576166,9726580407
7785576166,8364978464
7785576166,8364978457
7785576166,9726580405
8348725052,8348725068
8348725052,366369360
8348725052,8348736066
8348725052,5755257711
8348725052,5755257710
7766358118,7766358119
7766358118,8347603859
7766358118,5740726016
7766358118,8347615869
7766358118,5748308676
8344655704,2941360738
8344655704,2941360741
8344655704,11434875357
8344655704,8344662091
8344655704,2941360747
5750450977,5750450974
5750450977,5750450953
5750450977,5750450954
5750450977,7761773886
5750450977,366451333
5780677632,5780554900
5780677632,5781129680
5780677632,5780749872
5780677632,5780554919
5780677632,5780757915
11443215804,5772046868
11443215804,8356360951
11443215804,5772047042
11443215804,5772047049
11443215804,5771979165
7788206766,2685435409
7788206766,8356577179
7788206766,8356577177
7788206766,6649938847
7788206766,6649938846
5748339208,5748339211
5748339208,5748339207
5748339208,5748339205
5748339208,5748339540
5748339208,5748339542
5750709028,5750709027
5750709028,5750709015
5750709028,5750709031
5750709028,5750709035
5750709028,5750709037
5748360150,5748360151
5748360150,366382141
5748360150,5748253867
5748360150,5748253870
5748360150,8344898136
5750668703,7758221330
5750668703,7758221331
5750668703,5750499884
5750668703,5750499885
5750668703,5750499890
366451389,2684986466
366451389,5769606221
366451389,5769606224
366451389,3283298477
366451389,2684986352
2485881954,2485878529
2485881954,2485878546
2485881954,2485881969
2485881954,2485878548
2485881954,2485878525
8814640139,5752795475
8814640139,2684989162
8814640139,2684989156
8814640139,2684989148
8814640139,2684989160
5733078618,5733078296
5733078618,8366686470
5733078618,5733078613
5733078618,5738170561
5733078618,5733078564
5764886765,5764886755
5764886765,5764886677
5764886765,5764886763
5764886765,3632311951
5764886765,3632311946
2937562956,2937562954
2937562956,2937562952
2937562956,2937562955
2937562956,5750468909
2937562956,3232854936
5780747171,5780747173
5780747171,5780812764
5780747171,11420327955
5780747171,5038653715
5780747171,7741442947
5802711137,5802711092
5802711137,5802711091
5802711137,9787378784
5802711137,9787378783
5802711137,5802711138
8359724213,8359724211
8359724213,8708420076
8359724213,5780749940
8359724213,2500297229
8359724213,5780749935
6538988655,6538988598
6538988655,6538988602
6538988655,11486860651
6538988655,8365995616
6538988655,7784453722
7773429003,7773428996
7773429003,8348415265
7773429003,8348415250
7773429003,5870005604
7773429003,8359643446
7761792171,7761792170
7761792171,7761722458
7761792171,7761792175
7761792171,7784517360
7761792171,7761792167
6643568425,6643568424
6643568425,2228558930
6643568425,8345768072
6643568425,8345768073
6643568425,2210695716
7787946719,7788258117
7787946719,7787946716
7787946719,7787946714
7787946719,7787946718
7787946719,7787946717
5780677565,5780677575
5780677565,5780677714
5780677565,5780677314
5780677565,5780677738
5780677565,5780677344
8348405276,8348405257
8348405276,8348395799
8348405276,6649682026
8348405276,7788171761
8348405276,366438882
5780874252,366370987
5780874252,8348643121
5780874252,5780874251
5780874252,5780874248
5780874252,366440058
8359738238,8359738243
8359738238,2216910407
8359738238,7782276530
8359738238,4815676623
8359738238,2228512353
7784514925,8348174385
7784514925,8348650191
7784514925,8348650210
7784514925,7784514929
7784514925,7761722456
5755169542,5755169545
5755169542,7782324089
5755169542,5753059177
5755169542,5753059175
5755169542,8348069317
5752976402,5752976378
5752976402,5752976372
5752976402,5752976401
5752976402,5752975379
5752976402,5752975378
8356440414,366464917
8356440414,7773405973
8356440414,7773405972
8356440414,5767624861
8356440414,8356440416
8347488285,8347488284
8347488285,8347543818
8347488285,8347543819
8347488285,8347488286
8347488285,8347488287
5811542427,5811542428
5811542427,7741582603
5811542427,5811542461
5811542427,5811542462
5811542427,5811542460
2685436465,2685436473
2685436465,2685436510
2685436465,8345185027
2685436465,5752816437
2685436465,2685436519
2495944831,5733377627
2495944831,2495948106
2495944831,2495948105
2495944831,2495948109
2495944831,2495944695
5767393992,5767393988
5767393992,5767393984
5767393992,366422478
5767393992,7773864680
5767393992,5767393987
11118322259,8361036885
11118322259,2685435720
11118322259,2685435737
11118322259,2685435672
11118322259,2685435851
3648416376,5769461122
3648416376,5769461070
3648416376,5769461125
3648416376,366469176
3648416376,5767164502
2697696525,2697696522
2697696525,5765331951
2697696525,11434994345
2697696525,2684988602
2697696525,5765331954
8704676873,5038427381
8704676873,8366022159
8704676873,5811673573
8704676873,5811673572
8704676873,8366022168
8359772775,8359772769
8359772775,5811336473
8359772775,5811328043
8359772775,5811328039
8359772775,5805849275
5786619160,5786619157
5786619160,5785761538
5786619160,5785761542
5786619160,5785761537
5786619160,5781047047
5767169792,11491128525
5767169792,5764981767
5767169792,5767169790
5767169792,5767169794
5767169792,5764981789
5001123756,5001123757
5001123756,2256623854
5001123756,6639572824
5001123756,2256623865
5001123756,2256623932
4876173909,5750709074
4876173909,5750709076
4876173909,5750709077
4876173909,5750709082
4876173909,4876173907
2685997973,2685997990
2685997973,2426413306
2685997973,5740320462
2685997973,5740320460
2685997973,1606817673
5753320455,5753114881
5753320455,2783206542
5753320455,8345285831
5753320455,8345285830
5753320455,5750709010
5748474147,5805868919
5748474147,8371354042
5748474147,6657414574
5748474147,5811626254
5748474147,5811625147
7804455904,7804455903
7804455904,9700067586
7804455904,8814147101
7804455904,8814147102
7804455904,9700067587
4851795548,366468226
4851795548,8371908707
4851795548,8371908706
4851795548,8359972834
4851795548,8359972835
366425947,8359643509
366425947,8816093665
366425947,8359646839
366425947,8359646834
366425947,8816093659
11462134952,11462134953
11462134952,5755264777
11462134952,5755337763
11462134952,5755264778
11462134952,2684989128
8371397966,8371397969
8371397966,8347518971
8371397966,8347518963
8371397966,5038652566
8371397966,8347518962
5767267003,5767266902
5767267003,5767266900
5767267003,366398440
5767267003,5767267010
5767267003,5767266998
5753059217,5753059926
5753059217,11443130341
5753059217,8348028545
5753059217,5753059205
5753059217,5753059218
8349361398,5737969567
8349361398,4865522313
8349361398,4865522307
8349361398,5737971260
8349361398,8345221886
4103983206,4466981421
4103983206,1756260807
4103983206,5964304777
4103983206,6496185034
4103983206,2350409355
9476330810,9476330803
9476330810,5755714084
9476330810,9476342521
9476330810,9476342520
9476330810,9476330813
5755039716,5755039717
5755039716,2496935173
5755039716,5755264764
5755039716,5755264767
5755039716,5755264765
5780812808,5780749851
5780812808,8371953183
5780812808,5780749856
5780812808,5780749852
5780812808,5780749846
8359646868,8359646873
8359646868,2684988013
8359646868,7773489235
8359646868,7773489241
8359646868,8359646886
2256623903,2209498744
2256623903,5755029181
2256623903,5755029175
2256623903,2350505761
2256623903,5755029182
4952378023,4952377213
4952378023,8360013861
4952378023,8360013865
4952378023,11070854768
4952378023,11070854769
12084556781,11956789903
12084556781,12084556780
12084556781,11956789905
12084556781,6660359916
12084556781,11540134042
7803234962,7803234959
7803234962,7803234960
7803234962,7803234961
7803234962,7803234963
7803234962,7803234967
10201179224,6848079287
10201179224,9052573075
10201179224,9052573076
10201179224,5738550079
10201179224,11761493818
1276983211,1276983195
1276983211,1276983118
1276983211,1276983128
1276983211,1276983200
1276983211,1276983100
5733201293,5733201294
5733201293,5733201295
5733201293,5733201297
5733201293,5733201298
5733201293,5733201296
3116773932,7781402892
3116773932,7781402891
3116773932,5769586906
3116773932,5769586907
3116773932,3116773933
366418202,366426086
366418202,3727355788
366418202,3727355786
366418202,5750511739
366418202,11442997137
4886880274,11542424245
4886880274,7803277022
4886880274,7803277016
4886880274,7803277004
4886880274,7770918893
1834410196,1834410182
1834410196,5733384803
1834410196,1834410150
1834410196,1834410189
1834410196,1834410199
1605338301,1605338342
1605338301,1605338356
1605338301,1605338289
1605338301,8356496222
1605338301,7793685257
4945688723,4945688722
4945688723,4945688731
4945688723,5731653442
4945688723,5731653443
4945688723,4945688600
5750655039,3216188770
5750655039,12073102525
5750655039,12073102522
5750655039,8385887690
5750655039,9584890423
7802361048,7802361047
7802361048,7792831511
7802361048,5889572023
7802361048,6778337683
7802361048,7792913467
5740633099,5740633098
5740633099,3727363039
5740633099,3727363041
5740633099,8359661709
5740633099,2493362985
1834115869,5738267241
1834115869,5738267226
1834115869,5738267227
1834115869,1835411071
1834115869,5738265715
2028465966,6754371052
2028465966,676036667
2028465966,6754398776
2028465966,366384168
2028465966,6754398772
3664000418,366386699
3664000418,8816703796
3664000418,7784482528
3664000418,7784482526
3664000418,366402545
3235930948,1275842558
3235930948,5735480573
3235930948,1277146589
3235930948,2038584715
3235930948,3235930950
5737796977,5737796979
5737796977,5737796644
5737796977,7803337113
5737796977,7803337114
5737796977,5737796654
8366708578,5738455786
8366708578,8366731778
8366708578,8366702039
8366708578,1271148369
8366708578,366398129
5769305485,5769305487
5769305485,5769305482
5769305485,8356832424
5769305485,8356832429
5769305485,8366914951
8367496465,8371859294
8367496465,8371859295
8367496465,5757727775
8367496465,5757727777
8367496465,5757800641
10198698478,10198715132
10198698478,5116957298
10198698478,10198698477
10198698478,8588840593
10198698478,5740625542
5769335819,5769311926
5769335819,5769335804
5769335819,5769335807
5769335819,5769340788
5769335819,5769336090
2333152574,366377802
2333152574,366399920
2333152574,366451417
2333152574,2333152593
2333152574,366401638
5753359978,5753359976
5753359978,5753222726
5753359978,5753222727
5753359978,3117088681
5753359978,12073338479
2666554792,2666554823
2666554792,5737891631
2666554792,5737891632
2666554792,2666554825
2666554792,2666554800
3110867165,3110867151
3110867165,3110867143
3110867165,3110867168
3110867165,3110867156
3110867165,3110867167
3541813827,2496976455
3541813827,5762929501
3541813827,3541813829
3541813827,10292922778
3541813827,8814718000
5757826371,5757826370
5757826371,5757826390
5757826371,5757826372
5757826371,5757826369
5757826371,5757826389
11303647313,7940765390
11303647313,7940765389
11303647313,7940765388
11303647313,7940765391
11303647313,9533834153
5740773424,5740773425
5740773424,5740773256
5740773424,5740773251
5740773424,11928320448
5740773424,11928320445
5750636097,5750636096
5750636097,5750496256
5750636097,12073037643
5750636097,12073037635
5750636097,5748784570
4437354751,4437354749
4437354751,5738457146
4437354751,5738457145
4437354751,366460311
4437354751,5738457155
2443957364,2443957399
2443957364,2443957423
2443957364,2443957442
2443957364,2443957349
2443957364,2443957321
5740099678,11801430158
5740099678,8366119544
5740099678,8588817201
5740099678,5740099670
5740099678,5740099633
4030908785,8813636468
4030908785,2952826249
4030908785,366417254
4030908785,366399328
4030908785,366408446
5778390181,5778390412
5778390181,5778390410
5778390181,5778390397
5778390181,1958801574
5778390181,9339328159
11829465625,4592050197
11829465625,5758075896
11829465625,4624379926
11829465625,8347632281
11829465625,3246076436
5764878543,5764878542
5764878543,5764879267
5764878543,5764879269
5764878543,8348630052
5764878543,366403427
5742600173,5742600174
5742600173,11015512162
5742600173,5742600183
5742600173,5742600184
5742600173,5742600178
6778378834,5733571216
6778378834,6778378831
6778378834,6778378830
6778378834,6778378838
6778378834,5082918367
2443961297,2443961231
2443961297,2443961222
2443961297,2443961251
2443961297,7773962277
2443961297,4627037198
366440952,366378771
366440952,5755071359
366440952,5755071360
366440952,5755071356
366440952,5755071358
8349350199,8349350207
8349350199,8349389966
8349350199,3275610361
8349350199,3275610378
8349350199,8349389936
366466965,2445304319
366466965,366393469
366466965,5748826320
366466965,366434465
366466965,366455581
3388927344,366424420
3388927344,5778414445
3388927344,3388927354
3388927344,3388927499
3388927344,5778414438
366440160,366459673
366440160,8367463274
366440160,5772192594
366440160,2955347896
366440160,8367463275
5764879265,5154367683
5764879265,5154367685
5764879265,5192828232
5764879265,5192827161
5764879265,5154367682
3297933898,5769395354
3297933898,5769395458
3297933898,5769395421
3297933898,5769395425
3297933898,5769395366
7808870437,7808870440
7808870437,5737815323
7808870437,7808870441
7808870437,5737815019
7808870437,7808870438
5748520722,8344787253
5748520722,5748520729
5748520722,3216188724
5748520722,8344800938
5748520722,5748520726
11419904332,5758161296
11419904332,8354120549
11419904332,11419904317
11419904332,11419904308
11419904332,5758161297
2952826304,2952826301
2952826304,5762775806
2952826304,5762775810
2952826304,8356393354
2952826304,3727389332
4938463438,366439778
4938463438,5772493677
4938463438,4938463435
4938463438,4938463466
4938463438,1958801789
1833373335,5735913059
1833373335,1833373321
1833373335,1833373315
1833373335,1833373289
1833373335,1833373356
366453258,366451009
366453258,3571566696
366453258,3571540695
366453258,3571566693
366453258,5735568015
5456094849,5735604948
5456094849,2028465880
5456094849,2028465897
5456094849,2028465950
5456094849,1834117120
5778166605,366473882
5778166605,5778166554
5778166605,5778166557
5778166605,2947040976
5778166605,5778166580
5742416365,5742416366
5742416365,5742416367
5742416365,5742416368
5742416365,4897599305
5742416365,366429015
3137388493,3137388491
3137388493,3137388495
3137388493,5742675564
3137388493,11052087412
3137388493,5742675551
5769390153,5769390194
5769390153,5772228864
5769390153,5772228863
5769390153,5772228862
5769390153,5772228855
5757469103,5757469104
5757469103,5757469106
5757469103,5757469101
5757469103,5757469102
5757469103,5757469105
5748270129,5748270128
5748270129,3132377813
5748270129,5748270127
5748270129,8361082288
5748270129,5738009470
5733195752,5733195745
5733195752,5733195762
5733195752,5733195767
5733195752,8347727824
5733195752,5733195737
1834409533,1834409601
1834409533,1834409813
1834409533,1834409676
1834409533,1834409673
1834409533,1834409787
1852796141,1852796136
1852796141,3110640153
1852796141,3110640140
1852796141,3110640128
1852796141,3110640130
1833101546,1833101520
1833101546,1833101498
1833101546,1833101485
1833101546,1833101495
1833101546,1833101544
5733113145,5733113141
5733113145,2443949053
5733113145,5733113144
5733113145,5733113147
5733113145,5733113153
4974340551,4974340377
4974340551,4974339816
4974340551,11402923018
4974340551,5753041871
4974340551,5753041869
366433600,5087698868
366433600,5742943325
366433600,5740165643
366433600,5087680448
366433600,5087680447
5742594228,3137388515
5742594228,3137388516
5742594228,3137388524
5742594228,3137388519
5742594228,8344823328
5778117724,3117088301
5778117724,5778117726
5778117724,5778117723
5778117724,3117088295
5778117724,3117088285
366428704,366451012
366428704,3541813572
366428704,11155577961
366428704,2947041243
366428704,3541813571
5737771496,2456378406
5737771496,12082417318
5737771496,5737771494
5737771496,9662028470
5737771496,9662028471
5742600154,5742600155
5742600154,5742600153
5742600154,5742600318
5742600154,5742600320
5742600154,5742600321
5769333738,5769333742
5769333738,5769333928
5769333738,5769333927
5769333738,5769333942
5769333738,8366255183
366427938,5767128873
366427938,5767128875
366427938,5767128972
366427938,5767128908
366427938,5767128909
2635264325,2635264327
2635264325,5735304796
2635264325,5735304779
2635264325,5735304798
2635264325,5735304799
5752825386,5752825384
5752825386,8370346798
5752825386,5752823288
5752825386,11811149823
5752825386,2952826326
4592054662,4598735247
4592054662,4592054663
4592054662,4592055150
4592054662,4602798925
4592054662,4592056870
5614661195,366386635
5614661195,6643337347
5614661195,6643337354
5614661195,7790896367
5614661195,7790902185
9822325257,3700941011
9822325257,10910338086
9822325257,11039876331
9822325257,4952656379
9822325257,3700941016
5735953198,5735953201
5735953198,7790608046
5735953198,7790489069
5735953198,5735953209
5735953198,5735953205
2956123380,2956123382
2956123380,5753513907
2956123380,2956123383
2956123380,2956123374
2956123380,5753513906
4952626247,9570699997
4952626247,4952626242
4952626247,4952626245
4952626247,6627522589
4952626247,4952626243
5753337085,366466800
5753337085,12082575210
5753337085,5748332752
5753337085,8348698017
5753337085,3110290656
8359610553,6855606296
8359610553,3700940984
8359610553,8359610555
8359610553,3283243935
8359610553,5735330406
8361605692,8361605693
8361605692,11522034141
8361605692,5748087221
8361605692,5748085820
8361605692,5748109821
5735458215,3647300417
5735458215,1834117114
5735458215,5614661186
5735458215,5614661188
5735458215,724232845
366447710,5740296609
366447710,8360662406
366447710,5740297929
366447710,366462436
366447710,366386569
5753225422,5753225479
5753225422,5753377682
5753225422,5753377681
5753225422,4970196084
5753225422,5753225478
3110290541,3110290520
3110290541,3110290483
3110290541,3110290546
3110290541,3110290572
3110290541,11217098256
12073255184,12073255179
12073255184,8345940977
12073255184,5772511380
12073255184,5772511384
12073255184,5772511354
8366121637,8366121646
8366121637,3301972592
8366121637,8366119716
8366121637,8366078705
8366121637,8366078706
3641987830,5742410688
3641987830,366397954
3641987830,3641987810
3641987830,5467501942
3641987830,5742410693
8360730265,8360730268
8360730265,5733452802
8360730265,5733452801
8360730265,5733453056
8360730265,5733453059
11393974475,11393966968
11393974475,11393966965
11393974475,11393974473
11393974475,11393974472
11393974475,11393974476
366415574,5778173051
366415574,5778173052
366415574,6956996787
366415574,6956996786
366415574,3342117447
3216188867,5762591654
3216188867,5758041307
3216188867,3216188872
3216188867,5758161293
3216188867,4030913971
6789304774,6789304772
6789304774,366387449
6789304774,6789304773
6789304774,366409519
6789304774,6789304775
7738760422,7738760424
7738760422,7738766040
7738760422,7738766034
7738760422,7738773591
7738760422,8359475002
2776784764,366413920
2776784764,8344865583
2776784764,8344865576
2776784764,11420337717
2776784764,8344854751
2666554983,2637020609
2666554983,2637020616
2666554983,2666554980
2666554983,2637020612
2666554983,2637020617
9417468295,5455910316
9417468295,2951381861
9417468295,9417468303
9417468295,9291853088
9417468295,5764977915
10883435216,10883435208
10883435216,10883435217
10883435216,11546894640
10883435216,10883433489
10883435216,10883435225
5154367740,5154367744
5154367740,366412116
5154367740,5154367745
5154367740,5154367739
5154367740,5772139728
2335031789,2335031797
2335031789,2635023020
2335031789,2335032912
2335031789,2635023012
2335031789,2635023023
5767600948,5767601157
5767600948,5767601158
5767600948,5767600946
5767600948,5767600947
5767600948,5767600876
5748797472,366403645
5748797472,8344811700
5748797472,8344811696
5748797472,5748797466
5748797472,5753222771
5769895779,5769895778
5769895779,8813678815
5769895779,5769867978
5769895779,3217666032
5769895779,5769867994
5769742326,5769742327
5769742326,5769745065
5769742326,5769745067
5769742326,5769742334
5769742326,5769745068
10878649278,10878649281
10878649278,12016056198
10878649278,714480565
10878649278,10672738445
10878649278,714480361
5757800631,5757721499
5757800631,5757721498
5757800631,5757727733
5757800631,5757800689
5757800631,5757800687
8152566784,8141066125
8152566784,8141128614
8152566784,11766394757
8152566784,11766394756
8152566784,4508136736
1834410234,5735965651
1834410234,5735965653
1834410234,8344593286
1834410234,8344593288
1834410234,1834410235
8359503671,7758168853
8359503671,5778320470
8359503671,5778320556
8359503671,5778320550
8359503671,7758168855
5755066026,5755066027
5755066026,5748465717
5755066026,5755065411
5755066026,366427295
5755066026,5748716198
5762744181,8370346801
5762744181,5762743744
5762744181,5762744180
5762744181,5762702954
5762744181,5762744182
8359936368,8359936376
8359936368,366369604
8359936368,8359906820
8359936368,5763285553
8359936368,2024973041
5762723925,5762723926
5762723925,8816969443
5762723925,7781578794
5762723925,7781578793
5762723925,5762724134
1834407904,11883392833
1834407904,5614661205
1834407904,7799636663
1834407904,5733109173
1834407904,7800375069
366476412,366425367
366476412,366399596
366476412,366474242
366476412,366398032
366476412,366413814
3706401495,3706401493
3706401495,1833101303
3706401495,3706401492
3706401495,1833101259
3706401495,3706401497
6660342194,5737771196
6660342194,6660342197
6660342194,6660342196
6660342194,6660314081
6660342194,6660314080
5755050700,7940657391
5755050700,7940657389
5755050700,7940657402
5755050700,4886880289
5755050700,4886880290
5738429832,5738429831
5738429832,5735415581
5738429832,366398340
5738429832,366445306
5738429832,5735415580
8366926990,8366926978
8366926990,8366987901
8366926990,8366987907
8366926990,2275303155
8366926990,1834116871
5743041100,8347741054
5743041100,5748273041
5743041100,5743041099
5743041100,7774141466
5743041100,5743041432
8348984217,8348984222
8348984217,8348916493
8348984217,8348916491
8348984217,366475155
8348984217,8348741601
6786293413,6786293414
6786293413,5733195663
6786293413,12082417337
6786293413,12082417338
6786293413,5733195662
9369014868,5737891279
9369014868,10792176940
9369014868,12011619018
9369014868,9369014858
9369014868,5737891539
5772276237,5772276232
5772276237,5772493565
5772276237,5772493564
5772276237,5772276356
5772276237,5772276364
4448603669,4448603668
4448603669,4448603667
4448603669,3220271028
4448603669,3220270997
4448603669,3220270857
5742699266,5742699257
5742699266,8360286330
5742699266,5742699264
5742699266,8360283528
5742699266,5742699267
7795285008,10873335274
7795285008,5738478187
7795285008,3628303021
7795285008,10873335257
7795285008,12021847093
8813752218,3744097318
8813752218,5755426654
8813752218,3744097925
8813752218,3744097316
8813752218,8813738930
5748520292,5748471676
5748520292,5748520270
5748520292,5748471659
5748520292,11420123798
5748520292,5748520274
8366535496,3216188662
8366535496,5748850507
8366535496,8366535487
8366535496,3216188691
8366535496,5748850508
5765040410,4886880310
5765040410,7800364416
5765040410,5765040411
5765040410,5765040408
5765040410,5765040398
11409478343,2946995125
11409478343,5778252683
11409478343,5778252681
11409478343,2946995123
11409478343,2946995126
11768875145,5763376696
11768875145,11409657382
5735273708,5735273709
5735273708,2623155761
5735273708,3664057640
5735273708,3664057630
5735273708,5735273713
8360768677,4936959498
8360768677,3656167778
8360768677,2963992319
8360768677,4936959484
8360768677,2963992318
1854295659,1854295651
1854295659,5735458202
1854295659,5735458203
1854295659,1854295683
1854295659,1854295677
11559830405,6660228304
11559830405,8359626956
11559830405,7766853984
11559830405,5119239940
11559830405,9691874361
3108021108,3108021104
3108021108,3108021103
3108021108,5733194513
3108021108,5733194512
3108021108,3108021113
3632301754,12011491818
3632301754,3632301752
3632301754,2615886743
3632301754,4622836000
3632301754,10810744267
3137388736,3137388737
3137388736,1958801258
3137388736,3137388735
3137388736,5750511794
3137388736,3137388739
366411445,3391050752
366411445,7803313909
366411445,7803313910
366411445,3391050755
366411445,3391057464
12121477217,12121477235
12121477217,12121477216
12121477217,12121430986
12121477217,12121430993
12121477217,12121477255
7819017353,7819017354
7819017353,366412070
7819017353,7819046265
7819017353,366445935
7819017353,366370183
7802616343,8345089057
7802616343,8345089056
7802616343,366442989
7802616343,5763302705
7802616343,366405836
8360761541,8360761535
8360761541,5733571132
8360761541,6770679642
8360761541,366457400
8360761541,7502971311
10886672846,10886672855
10886672846,11803858975
10886672846,10886672851
10886672846,10886672812
10886672846,10886672858
5769474391,5769474384
5769474391,5769474025
5769474391,5769474026
5769474391,11419967283
5769474391,5762874767
4952269920,4952269916
4952269920,4952269915
4952269920,4027298992
4952269920,4952269917
4952269920,4952269910
6627597056,8152553232
6627597056,11341401082
6627597056,11341401099
6627597056,8152547105
